abstract_id,category,abstract,sentence_id
25142708,methods,"The primary outcome measure was a composite of death and cardiovascular complications ( non-fatal myocardial infarction , stroke , pulmonary embolism , or cardiac arrest ) within @ days of surgery .",5
25104262,results,"Loss to follow-up was lower for traditional counselling than for abbreviated counselling ( adjusted hazard ratio -LSB- HR -RSB- @ , @ % CI @-@ ) .",11
25432467,background,"Despite the benefits associated with regular exercise , adherence with supervised exercise-based cardiac rehabilitation remains low .",1
24796766,objective,"To evaluate whether pretreatment dehydroepiandrosterone ( DHEA ) supplementation improves ovarian response markers , ovarian response to standard low-dose gonadotropin stimulation , and in vitro fertilization ( IVF ) outcomes in poor responders .",0
26037514,conclusions,People with post-gastric bypass hypoglycemia can consume a meal sweetened with fructose with little risk of hypoglycemia .,12
24557349,results,Dietary oily fish and seafood intake were significantly lower in AMD patients than in controls .,5
24581825,background,"In the current study , we compared the effect of quetiapine XR with lithium on depressive symptoms and sleep in bipolar depression patients during @ weeks of trial .",2
25312876,objective,To describe Action Schools !,0
24428466,results,The rate of adverse events was similar in all groups .,9
25713280,objective,"To describe the spectrum of cognitive outcomes of children with and without cerebral palsy ( CP ) after neonatal encephalopathy , evaluate the prognostic value of early developmental testing and report on school services and additional therapies .",0
24284841,conclusions,Clinical Trials registration : NCT@ .,24
24369771,results,"After DECISION + @ , patients ' D-Option scores were @ @ out of @ in the intervention group and @ @ in the control group ( p = @ ) .",9
24929799,methods,"Outcome measures included the number of hospital-treated exacerbations , cost per prevented hospital-treated exacerbation and cost per Quality Adjusted Life-Year .",5
25219351,methods,"In Study @ , eligible participants were given metformin alone for @ days ( @ mg twice daily -LSB- BID -RSB- ) followed by concomitant metformin and topiramate ( titrated to @mg BID ) from days @ to @ .",2
24385141,methods,Treatment with antioxidant vitamins and minerals .,6
25127011,results,"If a management change such as alendronate reinitiation would be considered when BMD T-score drops below -@ , the model shows that women with total hip BMD greater than -@ T-scores at the time of alendronate discontinuation have less than a @ % probability that at follow-up , monitoring BMD will be below the threshold within @ years .",6
25527666,objective,"The objective of the study was to prospectively assess the association of vitamin D status with mortality , morbidity , and growth during the first @ y of life .",1
24361248,methods,"Eligibility included histologically or cytologically proven SCLC , no previous systemic chemotherapy , performance status of @ to @ , and age @ years .",1
25199877,background,We investigated the effects of Agrimonia procera ( AP ) on the growth performance of piglets and cytokine expression in isolated porcine peripheral blood mononuclear cells ( PBMC ) .,4
24814553,conclusions,"Clinical trials of live recombinant BCG or attenuated MTB vaccines may be considered in latently infected adults , with or without INH pretreatment ( ClinicalTrials.gov identifier : NCT@ ) .",14
25379541,results,"The time to L@ regression and S@ regression of the sensorial block was significantly shorter in Group P than in Group B ( @ @ min versus @ @ min , P = @ , and @ @ min versus @ @ min , P < @ ) .",6
25060610,methods,Subjects with macular edema secondary to branch or central RVO .,2
24738793,methods,"They were divided into three groups randomly , group MN ( @ ) received NBUVB plus MTX , group N ( @ ) received NBUVB alone , and group M ( @ ) received MTX only .",4
24338736,results,"The effects of repaglinide treatment on FPG ( p < @ ) , FINS ( p < @ ) and HOMA-IR ( p < @ ) were reduced in patients with T@DM carrying the NOS@AP rs@ risk C allele compared with the AA genotype carriers .",10
25556383,methods,"During these eight weeks , all participants received standardized , and Matrix Model of treatment .",6
25958473,objective,"This study was focused on testing of the hypothesis that intramyocardial BMMNC implantation , concomitant to CABG surgery in ischemic cardiomyopathy patients , leads to better postoperative long-term results regarding the primary end-point of conditional status-functional capacity and the secondary endpoint of mortality than CABG surgery alone in a median follow-up period of @ years .",1
24351501,objective,"Design and setting Data were collected as part of a multicentre randomised controlled trial , from @ general practices in UK primary care .",4
25837528,methods,Patients undergoing cardiac surgery with cardiopulmonary bypass ( n = @ ) were randomized to receive methadone ( @ mg/kg ) or fentanyl ( @ g/kg ) intraoperatively .,2
25136050,methods,The secondary objective was to estimate vaccine effectiveness against HPV@/@/@ / @-related persistent infection or disease .,5
24271567,results,There was strong inter-rater reliability between assessors ( = @ ; @ % confidence interval -LSB- CI -RSB- : @ to @ ) .,12
25546925,methods,"Seventy-four women with normal GCT values comprised group I. Ninety-nine women with one elevated @ g OGTT value who were given a caloric diet and @ women with one elevated OGTT value in group III who received antenatal care with no special diet were randomly assigned to groups II and III , respectively .",4
24355669,objective,"To compare the efficacy of a multi-component intervention to reduce workplace sitting time , to a height-adjustable workstations-only intervention , and to a comparison group ( usual practice ) .",3
25182696,results,There were @ biologic drug switches in @ patients .,7
24500507,methods,Weight retention was defined as the difference between pre-gestational weight and weight at postpartum .,5
24929429,results,This was accompanied by a slight decrease in percentage of time in the target range of @-@ mmol/L ( @ vs. @ % ) and increase in mean BG ( @ vs. @ mmol/L ; P = @ ) on CLC versus OL .,7
25212521,conclusions,Level of use is variable and can fall far short of recommendations .,13
24824661,methods,Treatment was initiated @ hours after stroke and continued for @ days .,3
24521364,results,"The estimates were in the expected direction , such that better baseline performance on the executive function measures predicted better performance on the timed mobility tests independent of intervention .",10
